Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
02.12.2014,381.25,389.00,391.00,380.75,154.91K,-2.18%
01.12.2014,389.75,386.00,391.50,383.00,151.23K,0.26%
28.11.2014,388.75,390.00,393.75,382.75,120.75K,-0.73%
27.11.2014,391.63,391.63,391.63,391.63,,0.03%
26.11.2014,391.50,387.00,392.00,386.50,190.75K,1.10%
25.11.2014,387.25,380.00,388.00,379.00,172.55K,1.84%
24.11.2014,380.25,384.75,385.75,378.25,153.37K,-1.30%
21.11.2014,385.25,385.25,394.25,382.75,158.94K,-0.26%
20.11.2014,386.25,375.75,387.50,375.25,169.69K,2.73%
19.11.2014,376.00,384.50,384.75,375.50,146.40K,-2.34%
18.11.2014,385.00,390.00,391.50,384.00,120.28K,-1.41%
17.11.2014,390.50,393.75,396.50,386.50,124.80K,-0.95%
14.11.2014,394.25,397.75,399.25,393.00,100.17K,-1.13%
13.11.2014,398.75,389.50,401.25,389.50,187.82K,2.11%
12.11.2014,390.50,385.75,397.50,385.25,215.69K,1.03%
11.11.2014,386.50,380.50,387.00,378.25,112.68K,1.18%
10.11.2014,382.00,379.00,391.25,377.75,141.42K,0.39%
07.11.2014,380.50,382.50,384.50,377.25,89.97K,-0.91%
06.11.2014,384.00,382.50,387.00,379.50,55.53K,0.26%
05.11.2014,383.00,376.50,384.25,371.50,70.54K,1.52%
04.11.2014,377.25,385.00,385.00,376.75,64.18K,-2.27%
03.11.2014,386.00,386.75,387.75,383.00,54.45K,-0.83%
31.10.2014,389.25,385.50,390.25,380.75,70.66K,0.58%
30.10.2014,387.00,388.00,394.25,384.25,82.82K,-0.39%
29.10.2014,388.50,377.75,389.00,376.25,86.90K,2.78%
28.10.2014,378.00,376.00,385.00,374.75,67.52K,0.33%
27.10.2014,376.75,365.50,377.25,362.25,38.07K,2.73%
24.10.2014,366.75,372.75,378.50,365.75,45.85K,-1.81%
23.10.2014,373.50,366.00,374.00,365.00,40.81K,1.77%
22.10.2014,367.00,369.25,374.50,366.00,58.72K,-0.68%
21.10.2014,369.50,360.75,372.25,360.50,34.87K,2.14%
20.10.2014,361.75,358.75,362.25,355.00,39.99K,0.14%
17.10.2014,361.25,365.00,368.25,359.50,28.73K,-1.10%
16.10.2014,365.25,360.25,366.25,358.00,37.40K,1.32%
15.10.2014,360.50,369.00,371.25,359.25,42.86K,-2.57%
14.10.2014,370.00,358.00,370.25,356.00,49.59K,3.21%
13.10.2014,358.50,346.00,360.00,343.25,28.98K,3.39%
10.10.2014,346.75,355.75,361.50,345.50,53.74K,-3.07%
09.10.2014,357.75,355.25,360.75,353.75,37.39K,0.35%
08.10.2014,356.50,353.00,356.50,350.75,31.79K,0.85%
07.10.2014,353.50,344.00,354.75,343.25,60.38K,2.39%
06.10.2014,345.25,336.50,345.50,336.25,25.96K,2.68%
03.10.2014,336.25,335.50,338.50,333.75,18.06K,0.15%
02.10.2014,335.75,333.00,336.25,332.00,31.59K,0.52%
01.10.2014,334.00,332.50,336.00,330.50,26.11K,0.15%
30.09.2014,333.50,338.00,338.50,332.50,45.33K,-1.48%
29.09.2014,338.50,335.00,339.00,334.75,16.49K,0.82%
26.09.2014,335.75,338.75,339.75,335.25,24.60K,-0.96%
25.09.2014,339.00,342.25,343.50,338.25,30.41K,-0.95%
24.09.2014,342.25,338.00,342.75,337.50,30.00K,1.18%
23.09.2014,338.25,342.00,343.00,337.75,34.70K,-1.31%
22.09.2014,342.75,343.50,344.25,339.25,29.69K,-0.44%
19.09.2014,344.25,350.25,350.75,344.00,22.67K,-1.85%
18.09.2014,350.75,353.50,354.00,350.25,33.92K,-0.92%
17.09.2014,354.00,355.50,356.00,351.00,19.91K,-0.42%
16.09.2014,355.50,354.50,362.25,350.50,38.09K,0.14%
15.09.2014,355.00,349.50,355.50,348.00,19.11K,4.87%
12.09.2014,338.50,341.00,344.00,337.25,106.22K,-0.73%
11.09.2014,341.00,345.50,345.50,335.75,171.48K,-1.37%
10.09.2014,345.75,344.00,347.25,343.00,101.23K,0.44%
09.09.2014,344.25,348.25,348.25,343.00,96.22K,-1.15%
08.09.2014,348.25,354.50,358.00,346.25,113.54K,-2.18%
05.09.2014,356.00,346.75,357.50,346.75,153.54K,2.74%
04.09.2014,346.50,352.00,353.25,343.75,154.58K,-1.56%
03.09.2014,352.00,362.75,362.75,351.25,176.84K,-3.23%
02.09.2014,363.75,363.25,367.50,362.25,90.53K,-0.27%
29.08.2014,364.75,368.00,369.00,362.50,108.16K,-1.22%
28.08.2014,369.25,364.25,370.00,363.50,145.74K,1.16%
27.08.2014,365.00,364.25,365.50,362.00,110.20K,0.00%
26.08.2014,365.00,366.50,368.25,361.75,149.58K,-0.68%
25.08.2014,367.50,369.50,370.25,365.50,112.47K,-1.08%
22.08.2014,371.50,368.00,373.75,368.00,141.42K,0.68%
21.08.2014,369.00,367.00,373.00,366.00,144.76K,0.41%
20.08.2014,367.50,371.25,372.00,365.50,138.74K,-1.28%
19.08.2014,372.25,371.00,373.00,367.00,132.36K,0.20%
18.08.2014,371.50,376.75,381.00,370.75,136.14K,-1.46%
15.08.2014,377.00,372.50,379.75,371.75,147.03K,0.94%
14.08.2014,373.50,369.75,374.50,366.50,121.59K,1.01%
13.08.2014,369.75,368.50,371.50,365.50,151.83K,0.20%
12.08.2014,369.00,367.00,372.25,358.00,302.33K,0.20%
11.08.2014,368.25,362.75,369.00,362.25,210.49K,1.31%
08.08.2014,363.50,370.50,371.00,363.00,163.65K,-2.09%
07.08.2014,371.25,373.00,374.00,367.25,161.65K,-0.80%
06.08.2014,374.25,366.75,374.75,366.50,131.12K,1.91%
05.08.2014,367.25,368.50,368.50,363.25,78.17K,-0.54%
04.08.2014,369.25,361.00,371.00,361.00,114.72K,1.93%
01.08.2014,362.25,366.75,368.25,361.00,103.43K,-1.29%
31.07.2014,367.00,370.25,371.50,366.75,80.65K,-1.21%
30.07.2014,371.50,370.75,374.00,367.00,108.33K,0.13%
29.07.2014,371.00,376.50,377.25,368.00,106.94K,-1.53%
28.07.2014,376.75,372.00,377.75,372.00,84.41K,1.34%
25.07.2014,371.75,369.00,372.00,364.75,107.88K,0.61%
24.07.2014,369.50,370.00,376.75,364.25,125.35K,-0.34%
23.07.2014,370.75,368.00,371.50,365.75,90.39K,0.68%
22.07.2014,368.25,371.50,374.75,367.50,75.28K,-1.01%
21.07.2014,372.00,375.75,376.50,370.50,112.74K,-1.72%
18.07.2014,378.50,386.75,389.00,377.50,90.20K,-2.26%
17.07.2014,387.25,386.50,395.75,382.75,150.48K,0.13%
16.07.2014,386.75,381.75,393.75,381.75,124.46K,1.31%
15.07.2014,381.75,388.00,388.00,378.25,132.95K,0.07%
14.07.2014,381.50,377.25,382.75,374.00,63.85K,0.86%
11.07.2014,378.25,386.00,388.50,375.75,99.78K,-2.07%
10.07.2014,386.25,390.25,394.25,385.25,93.87K,-1.28%
09.07.2014,391.25,397.75,398.00,388.50,90.43K,-1.76%
08.07.2014,398.25,400.50,402.25,396.75,91.91K,-0.56%
07.07.2014,400.50,405.75,406.00,397.00,107.40K,-2.20%
03.07.2014,409.50,412.50,414.00,408.50,47.65K,-0.67%
02.07.2014,412.25,416.00,416.50,410.00,63.54K,-0.90%
01.07.2014,416.00,418.00,418.50,410.25,96.30K,-0.66%
30.06.2014,418.75,441.75,441.75,416.75,174.73K,-5.31%
27.06.2014,442.25,438.25,442.50,436.25,120.71K,0.74%
26.06.2014,439.00,436.00,442.00,435.25,115.27K,0.75%
25.06.2014,435.75,436.75,436.75,433.75,102.41K,-0.23%
24.06.2014,436.75,439.00,439.50,433.25,89.06K,-0.51%
23.06.2014,439.00,448.00,453.00,438.50,76.98K,-2.06%
20.06.2014,448.25,443.75,448.75,440.50,66.35K,0.90%
19.06.2014,444.25,435.00,444.50,435.00,72.67K,2.01%
18.06.2014,435.50,434.00,438.00,433.75,58.44K,0.35%
17.06.2014,434.00,436.50,437.50,431.00,68.06K,-0.63%
16.06.2014,436.75,440.50,445.50,436.00,76.89K,-1.41%
13.06.2014,443.00,440.25,445.50,439.75,88.09K,0.68%
12.06.2014,440.00,437.25,441.25,435.00,116.68K,0.57%
11.06.2014,437.50,442.00,444.75,435.00,118.74K,-0.85%
10.06.2014,441.25,447.00,450.75,440.50,104.00K,-1.40%
09.06.2014,447.50,454.50,454.50,443.00,98.38K,-1.92%
06.06.2014,456.25,444.25,457.25,442.75,96.23K,2.70%
05.06.2014,444.25,452.75,453.00,443.75,54.76K,-1.77%
04.06.2014,452.25,453.75,456.00,450.00,44.59K,-0.39%
03.06.2014,454.00,456.50,459.00,452.25,56.02K,-1.14%
02.06.2014,459.25,456.75,461.50,452.00,68.29K,0.27%
30.05.2014,458.00,463.25,466.50,457.25,54.63K,-1.13%
29.05.2014,463.25,469.50,469.75,462.25,74.72K,-1.28%
28.05.2014,469.25,466.00,469.75,463.50,40.90K,0.64%
27.05.2014,466.25,470.50,472.00,465.75,32.60K,-1.95%
23.05.2014,475.50,474.00,477.75,472.50,25.47K,0.32%
22.05.2014,474.00,472.25,480.00,470.00,32.80K,0.32%
21.05.2014,472.50,472.00,474.25,470.50,29.98K,0.05%
20.05.2014,472.25,475.50,479.25,471.50,34.18K,-0.68%
19.05.2014,475.50,480.25,480.25,474.50,26.35K,-1.19%
16.05.2014,481.25,481.50,483.75,477.00,24.64K,0.05%
15.05.2014,481.00,491.00,492.50,478.75,28.17K,-2.93%
14.05.2014,495.50,502.00,504.50,495.25,105.79K,-1.44%
13.05.2014,502.75,499.00,503.50,497.50,95.49K,0.65%
12.05.2014,499.50,505.25,506.25,498.50,98.61K,-1.58%
09.05.2014,507.50,515.50,522.75,505.75,219.71K,-1.74%
08.05.2014,516.50,513.75,517.00,508.00,106.99K,0.49%
07.05.2014,514.00,516.25,519.00,510.25,115.71K,-0.68%
06.05.2014,517.50,507.25,519.00,502.00,118.39K,1.87%
05.05.2014,508.00,499.00,509.50,497.50,109.91K,1.70%
02.05.2014,499.50,507.00,509.75,497.75,125.01K,-1.48%
01.05.2014,507.00,518.00,521.00,504.50,151.05K,-2.31%
30.04.2014,519.00,520.75,521.50,514.50,112.74K,-0.48%
29.04.2014,521.50,514.50,522.00,514.25,158.52K,1.51%
28.04.2014,513.75,512.25,518.50,511.25,158.65K,0.20%
25.04.2014,512.75,507.00,516.75,506.75,124.58K,1.08%
24.04.2014,507.25,508.25,513.50,505.50,145.31K,-0.44%
23.04.2014,509.50,501.75,510.00,500.25,131.29K,1.49%
22.04.2014,502.00,494.25,506.00,492.75,186.66K,1.67%
21.04.2014,493.75,499.00,499.25,490.75,125.15K,-1.35%
17.04.2014,500.50,503.50,507.00,498.75,106.11K,-0.60%
16.04.2014,503.50,508.25,510.75,501.00,113.52K,-1.23%
15.04.2014,509.75,509.00,512.75,503.50,122.00K,0.10%
14.04.2014,509.25,504.00,513.00,503.50,91.09K,0.94%
11.04.2014,504.50,505.00,511.00,503.50,127.88K,-0.54%
10.04.2014,507.25,507.50,509.00,499.75,133.96K,-0.15%
09.04.2014,508.00,512.00,524.25,505.75,231.82K,-0.97%
08.04.2014,513.00,504.50,513.50,502.25,97.25K,1.53%
07.04.2014,505.25,506.00,508.00,500.25,125.86K,-0.44%
04.04.2014,507.50,504.00,508.00,498.50,72.23K,0.45%
03.04.2014,505.25,502.00,506.00,499.25,76.57K,0.85%
02.04.2014,501.00,511.50,512.50,495.75,98.44K,-2.24%
01.04.2014,512.50,506.25,517.00,506.00,108.11K,1.13%
31.03.2014,506.75,494.00,508.25,480.25,138.70K,2.12%
28.03.2014,496.25,495.50,500.00,493.00,61.97K,0.00%
27.03.2014,496.25,488.50,496.75,486.75,68.18K,1.43%
26.03.2014,489.25,490.50,492.25,487.00,34.25K,-0.41%
25.03.2014,491.25,493.50,494.50,489.25,35.98K,-0.66%
24.03.2014,494.50,484.25,495.25,482.75,45.01K,2.22%
21.03.2014,483.75,483.50,485.75,481.00,39.05K,0.05%
20.03.2014,483.50,492.00,492.00,482.75,37.46K,-1.88%
19.03.2014,492.75,490.50,496.00,487.00,43.89K,0.36%
18.03.2014,491.00,483.50,491.50,482.25,36.46K,1.45%
17.03.2014,484.00,489.00,491.75,481.25,31.84K,-0.41%
14.03.2014,486.00,484.00,489.00,478.50,109.12K,0.21%
13.03.2014,485.00,487.00,493.25,482.25,119.83K,-0.72%
12.03.2014,488.50,483.00,489.00,476.50,131.59K,1.09%
11.03.2014,483.25,477.00,485.00,473.25,147.23K,1.05%
10.03.2014,478.25,486.50,487.75,475.50,178.32K,-2.20%
07.03.2014,489.00,490.00,502.50,484.50,197.21K,-0.41%
06.03.2014,491.00,480.25,492.50,478.50,166.43K,1.87%
05.03.2014,482.00,483.00,488.00,479.25,191.22K,-0.46%
04.03.2014,484.25,469.50,485.00,465.25,201.25K,2.92%
03.03.2014,470.50,464.75,482.75,464.00,264.34K,1.51%
28.02.2014,463.50,454.00,465.00,453.50,159.58K,1.98%
27.02.2014,454.50,460.00,463.50,453.50,214.22K,-1.41%
26.02.2014,461.00,460.25,465.00,457.00,154.46K,-0.05%
25.02.2014,461.25,457.00,461.75,454.00,135.37K,0.76%
24.02.2014,457.75,457.50,458.75,452.00,155.28K,-0.27%
21.02.2014,459.00,462.00,463.00,456.25,152.94K,-0.70%
20.02.2014,462.25,459.25,462.75,457.50,160.62K,0.43%
19.02.2014,460.25,454.25,461.00,454.00,200.23K,1.04%
18.02.2014,455.50,450.00,455.75,450.00,100.67K,1.05%
14.02.2014,450.75,446.00,451.50,443.25,133.93K,0.95%
13.02.2014,446.50,445.75,448.00,444.75,128.49K,0.11%
12.02.2014,446.00,446.25,451.00,444.50,137.56K,-0.28%
11.02.2014,447.25,448.50,449.75,443.00,142.61K,-0.33%
10.02.2014,448.75,448.50,454.50,445.50,150.60K,-0.28%
07.02.2014,450.00,448.00,450.50,445.75,111.18K,0.33%
06.02.2014,448.50,447.00,451.75,446.00,101.67K,0.22%
05.02.2014,447.50,447.00,448.50,445.00,77.86K,-0.06%
04.02.2014,447.75,441.25,448.00,440.50,58.82K,1.36%
03.02.2014,441.75,438.75,444.50,438.75,69.91K,0.51%
31.01.2014,439.50,438.25,441.00,437.00,66.17K,0.00%
30.01.2014,439.50,434.00,440.75,433.75,69.28K,1.27%
29.01.2014,434.00,437.25,437.75,433.25,63.81K,-0.91%
28.01.2014,438.00,437.50,439.50,436.75,52.46K,0.00%
27.01.2014,438.00,435.50,439.00,433.25,43.95K,0.46%
24.01.2014,436.00,434.75,436.50,432.00,50.37K,0.17%
23.01.2014,435.25,432.25,437.00,432.25,66.97K,0.52%
22.01.2014,433.00,431.75,435.50,431.75,41.43K,0.17%
21.01.2014,432.25,431.75,432.75,428.25,50.93K,0.12%
17.01.2014,431.75,434.00,435.25,429.75,25.74K,-0.86%
16.01.2014,435.50,433.50,437.75,432.75,37.56K,0.46%
15.01.2014,433.50,438.50,439.25,433.25,32.62K,-1.37%
14.01.2014,439.50,441.50,441.75,435.00,25.44K,-0.68%
13.01.2014,442.50,439.75,443.00,438.00,42.72K,0.40%
10.01.2014,440.75,419.75,441.00,414.50,82.17K,4.88%
09.01.2014,420.25,423.75,425.00,416.00,59.02K,-1.18%
08.01.2014,425.25,433.00,435.50,422.75,57.29K,-1.96%
07.01.2014,433.75,435.00,438.25,432.75,27.89K,-0.46%
06.01.2014,435.75,432.00,436.00,432.00,20.00K,0.93%
03.01.2014,431.75,429.00,432.25,425.50,22.74K,0.64%
02.01.2014,429.00,429.75,435.25,426.75,28.24K,1.81%
01.01.2014,421.38,421.38,421.38,421.38,,-2.06%
31.12.2013,430.25,431.50,431.75,429.25,11.16K,-0.35%
30.12.2013,431.75,434.50,434.75,431.25,8.34K,-0.92%
27.12.2013,435.75,434.25,437.00,434.25,6.97K,0.29%
26.12.2013,434.50,441.25,441.25,434.25,11.52K,-1.86%
24.12.2013,442.75,442.00,443.50,440.25,5.53K,0.06%
23.12.2013,442.50,441.00,444.00,440.00,13.47K,0.23%
20.12.2013,441.50,438.25,442.75,436.00,25.00K,0.68%
19.12.2013,438.50,433.00,439.25,432.75,17.26K,1.15%
18.12.2013,433.50,434.00,438.25,431.25,14.98K,-0.40%
17.12.2013,435.25,431.25,437.25,430.25,17.76K,0.81%
16.12.2013,431.75,434.00,434.75,428.50,27.90K,1.47%
13.12.2013,425.50,433.50,435.00,425.00,106.10K,-2.01%
12.12.2013,434.25,438.50,439.00,428.00,146.41K,-1.14%
11.12.2013,439.25,436.00,439.75,434.25,75.54K,0.75%
10.12.2013,436.00,437.00,440.75,430.75,137.77K,-0.46%
09.12.2013,438.00,433.75,438.50,432.50,83.19K,0.86%
06.12.2013,434.25,433.25,436.75,430.00,94.02K,0.17%
05.12.2013,433.50,435.75,437.75,431.00,101.07K,-0.69%
04.12.2013,436.50,430.75,439.50,426.50,154.19K,1.22%
03.12.2013,431.25,424.50,432.25,423.00,116.95K,1.59%
02.12.2013,424.50,422.75,425.00,418.50,105.35K,0.00%
29.11.2013,424.50,426.50,427.00,421.75,68.99K,-0.47%
27.11.2013,426.50,424.00,429.75,423.50,169.92K,0.41%
26.11.2013,424.75,431.00,431.50,422.25,184.31K,-1.51%
25.11.2013,431.25,429.00,433.00,428.75,108.83K,0.47%
22.11.2013,429.25,429.00,432.25,427.00,144.18K,-0.06%
21.11.2013,429.50,425.00,430.75,424.50,149.47K,1.00%
20.11.2013,425.25,426.00,427.75,423.50,106.09K,-0.23%
19.11.2013,426.25,421.00,427.50,420.00,142.31K,1.25%
18.11.2013,421.00,430.00,430.75,420.50,157.22K,-2.21%
15.11.2013,430.50,436.00,439.75,430.00,141.29K,-1.37%
14.11.2013,436.50,440.00,441.50,435.50,116.63K,-0.85%
13.11.2013,440.25,443.50,445.75,439.25,173.31K,-0.84%
12.11.2013,444.00,446.25,449.50,442.00,89.30K,-0.56%
11.11.2013,446.50,438.50,449.00,438.50,154.47K,1.82%
08.11.2013,438.50,430.50,440.75,426.75,188.96K,1.62%
07.11.2013,431.50,431.00,434.50,430.00,142.46K,0.00%
06.11.2013,431.50,435.00,436.50,431.00,112.88K,-0.92%
05.11.2013,435.50,436.00,437.50,434.25,81.10K,-0.34%
04.11.2013,437.00,436.50,439.50,436.00,74.42K,-0.11%
01.11.2013,437.50,438.75,440.00,436.25,92.25K,-0.40%
31.10.2013,439.25,441.75,447.50,438.25,112.78K,-0.57%
30.10.2013,441.75,443.75,446.75,441.00,67.72K,-0.56%
29.10.2013,444.25,442.75,446.50,441.00,66.87K,0.23%
28.10.2013,443.25,451.00,452.00,442.50,74.53K,-1.94%
25.10.2013,452.00,452.00,454.25,451.25,51.26K,-0.11%
24.10.2013,452.50,455.00,457.00,450.75,62.36K,-0.60%
23.10.2013,455.25,450.75,458.75,450.25,55.45K,0.94%
22.10.2013,451.00,456.00,457.00,449.25,21.91K,-1.26%
21.10.2013,456.75,453.25,457.25,450.50,28.63K,0.61%
18.10.2013,454.00,455.00,460.00,453.25,27.93K,-0.33%
17.10.2013,455.50,454.50,458.75,453.75,38.10K,0.05%
16.10.2013,455.25,455.50,458.00,451.50,37.58K,-0.11%
15.10.2013,455.75,449.50,456.50,449.00,33.82K,1.33%
14.10.2013,449.75,445.50,450.00,445.00,27.35K,0.78%
11.10.2013,446.25,449.25,449.75,445.25,21.92K,-1.05%
10.10.2013,451.00,456.00,459.25,449.25,27.70K,-1.15%
09.10.2013,456.25,454.25,459.50,453.25,34.94K,0.39%
08.10.2013,454.50,461.00,461.75,452.50,37.17K,-1.57%
07.10.2013,461.75,455.50,462.00,454.50,57.31K,1.26%
04.10.2013,456.00,452.25,456.75,451.75,16.50K,0.88%
03.10.2013,452.00,451.75,456.50,451.00,16.77K,0.06%
02.10.2013,451.75,451.75,453.75,448.00,24.81K,0.00%
01.10.2013,451.75,454.50,457.50,448.00,29.99K,-0.61%
30.09.2013,454.50,465.25,474.25,453.50,45.64K,-2.57%
27.09.2013,466.50,469.50,471.50,465.75,22.84K,-0.64%
26.09.2013,469.50,467.00,470.25,463.50,19.02K,0.48%
25.09.2013,467.25,461.00,469.50,460.75,14.82K,1.25%
24.09.2013,461.50,465.00,469.50,460.50,15.48K,-0.97%
23.09.2013,466.00,463.00,467.75,461.00,14.86K,0.49%
20.09.2013,463.75,472.00,472.25,462.50,26.95K,-1.75%
19.09.2013,472.00,469.50,475.75,468.00,19.14K,0.69%
18.09.2013,468.75,466.50,469.75,464.50,31.42K,0.48%
17.09.2013,466.50,469.75,480.50,465.75,26.09K,-0.53%
16.09.2013,469.00,470.00,474.25,466.50,14.28K,2.18%
13.09.2013,459.00,464.75,465.75,457.75,95.25K,-1.55%
12.09.2013,466.25,472.00,472.75,456.25,201.30K,-1.32%
11.09.2013,472.50,468.75,473.50,466.25,110.48K,0.75%
10.09.2013,469.00,462.25,469.50,460.75,112.86K,1.19%
09.09.2013,463.50,468.50,471.00,461.75,93.54K,-1.01%
06.09.2013,468.25,461.00,469.00,460.25,96.58K,1.57%
05.09.2013,461.00,469.00,469.25,457.00,128.94K,-1.81%
04.09.2013,469.50,475.25,475.25,466.25,116.68K,-1.21%
03.09.2013,475.25,491.00,493.75,470.25,170.02K,-1.40%
30.08.2013,482.00,480.25,484.00,476.25,102.57K,0.10%
29.08.2013,481.50,481.75,483.75,477.00,124.25K,0.16%
28.08.2013,480.75,486.00,492.00,479.00,135.51K,-1.13%
27.08.2013,486.25,499.75,504.25,485.00,184.35K,-2.85%
26.08.2013,500.50,480.00,508.25,479.00,289.11K,6.49%
23.08.2013,470.00,464.50,474.50,463.50,121.54K,1.18%
22.08.2013,464.50,482.00,482.25,464.25,171.43K,-3.88%
21.08.2013,483.25,475.00,485.25,473.50,145.56K,1.63%
20.08.2013,475.50,485.00,486.75,473.75,135.04K,-2.06%
19.08.2013,485.50,472.25,486.25,468.00,186.86K,4.75%
16.08.2013,463.50,472.75,475.75,461.00,133.85K,-1.85%
15.08.2013,472.25,457.25,475.50,453.50,247.97K,3.73%
14.08.2013,455.25,447.00,456.00,446.50,148.25K,1.79%
13.08.2013,447.25,464.50,468.75,445.75,211.49K,-3.61%
12.08.2013,464.00,453.50,469.25,446.50,264.32K,2.37%
09.08.2013,453.25,459.50,462.75,452.00,144.58K,-1.41%
08.08.2013,459.75,457.75,464.25,457.00,139.63K,0.33%
07.08.2013,458.25,459.00,464.50,456.25,147.71K,-0.22%
06.08.2013,459.25,460.00,462.25,455.00,119.79K,-0.27%
05.08.2013,460.50,462.25,465.00,456.00,126.68K,-0.70%
02.08.2013,463.75,467.00,469.75,462.50,131.25K,-0.70%
01.08.2013,467.00,479.00,479.00,464.00,147.10K,-2.51%
31.07.2013,479.00,476.50,480.50,473.25,120.54K,0.31%
30.07.2013,477.50,473.50,478.75,473.00,106.70K,0.90%
29.07.2013,473.25,475.00,479.25,471.25,99.03K,-0.58%
26.07.2013,476.00,478.00,481.00,474.75,89.71K,-0.57%
25.07.2013,478.75,480.25,483.00,475.25,154.26K,-0.31%
24.07.2013,480.25,485.50,489.00,479.50,117.26K,-1.08%
23.07.2013,485.50,496.00,496.50,482.00,169.55K,-2.51%
22.07.2013,498.00,502.75,502.75,493.25,87.93K,-0.55%
19.07.2013,500.75,499.25,501.50,491.00,128.70K,0.00%
18.07.2013,500.75,499.50,501.75,494.00,123.36K,-0.25%
17.07.2013,502.00,512.75,515.00,501.50,97.77K,-1.71%
16.07.2013,510.75,508.00,518.50,506.00,116.68K,1.44%
15.07.2013,503.50,505.50,507.75,498.25,85.68K,-7.70%
12.07.2013,545.50,560.00,560.75,543.50,59.83K,-2.72%
11.07.2013,560.75,553.75,563.50,545.50,71.82K,1.26%
10.07.2013,553.75,551.00,558.00,548.25,62.91K,0.36%
09.07.2013,551.75,534.75,554.75,534.50,71.33K,3.47%
08.07.2013,533.25,525.75,536.00,525.00,46.34K,1.43%
05.07.2013,525.75,534.00,539.00,525.00,45.93K,-1.38%
04.07.2013,533.13,533.13,533.13,533.13,,0.16%
03.07.2013,532.25,535.00,539.25,527.50,59.88K,-0.14%
02.07.2013,533.00,532.00,535.25,527.25,75.57K,0.28%
01.07.2013,531.50,546.00,546.00,531.00,90.63K,-2.88%
28.06.2013,547.25,571.75,574.25,540.50,128.00K,-4.37%
27.06.2013,572.25,575.00,575.25,570.00,98.32K,-0.30%
26.06.2013,574.00,577.00,581.00,573.25,80.80K,-0.43%
25.06.2013,576.50,579.00,583.75,572.75,59.22K,-0.43%
24.06.2013,579.00,586.00,586.50,578.00,54.99K,-2.20%
21.06.2013,592.00,597.75,599.75,590.00,66.65K,-1.04%
20.06.2013,598.25,605.50,606.00,588.50,73.81K,-1.93%
19.06.2013,610.00,587.00,610.75,584.75,104.55K,3.57%
18.06.2013,589.00,578.50,589.75,576.00,86.76K,1.77%
17.06.2013,578.75,567.75,582.25,564.75,58.61K,1.22%
14.06.2013,571.75,570.00,575.25,567.50,65.81K,0.22%
13.06.2013,570.50,575.75,576.25,565.25,91.04K,-0.78%
12.06.2013,575.00,583.25,584.75,566.75,91.58K,-1.46%
11.06.2013,583.50,576.25,584.50,573.50,65.93K,1.08%
10.06.2013,577.25,586.00,588.00,571.00,65.84K,-2.41%
07.06.2013,591.50,578.00,593.25,577.25,69.28K,2.34%
06.06.2013,578.00,570.75,579.75,569.25,34.85K,1.23%
05.06.2013,571.00,583.50,584.00,570.25,50.26K,-2.18%
04.06.2013,583.75,589.00,589.00,576.75,37.28K,-0.85%
03.06.2013,588.75,595.25,604.00,578.50,51.50K,-1.42%
31.05.2013,597.25,590.75,601.00,587.25,40.78K,0.93%
30.05.2013,591.75,591.75,595.50,584.75,45.64K,-0.34%
29.05.2013,593.75,583.00,595.50,577.25,65.23K,1.71%
28.05.2013,583.75,571.25,585.00,570.75,37.05K,3.00%
24.05.2013,566.75,561.25,567.50,555.00,28.48K,0.58%
23.05.2013,563.50,559.25,567.00,554.00,31.16K,0.67%
22.05.2013,559.75,546.75,561.25,546.25,38.83K,2.38%
21.05.2013,546.75,547.00,548.00,538.50,49.18K,-1.40%
20.05.2013,554.50,555.00,561.00,549.00,29.16K,-0.27%
17.05.2013,556.00,553.75,558.50,548.00,38.43K,0.41%
16.05.2013,553.75,562.75,565.75,553.25,27.05K,-1.73%
15.05.2013,563.50,569.75,571.75,561.75,27.23K,-13.64%
14.05.2013,652.50,655.00,657.75,646.50,64.38K,-0.46%
13.05.2013,655.50,632.50,661.00,632.50,134.78K,3.03%
10.05.2013,636.25,647.25,648.50,625.00,115.71K,-1.93%
09.05.2013,648.75,633.00,652.50,629.00,99.40K,2.49%
08.05.2013,633.00,639.00,643.00,626.50,75.41K,-1.09%
07.05.2013,640.00,638.50,645.75,633.75,85.54K,0.55%
06.05.2013,636.50,650.50,652.00,633.25,99.01K,-3.74%
03.05.2013,661.25,660.50,667.00,657.75,77.80K,-0.11%
02.05.2013,662.00,646.00,662.75,645.00,92.58K,2.36%
01.05.2013,646.75,647.00,652.75,639.50,88.19K,-0.50%
30.04.2013,650.00,660.00,669.00,647.75,151.67K,-1.48%
29.04.2013,659.75,625.00,659.75,625.00,189.90K,6.45%
26.04.2013,619.75,624.00,624.50,618.00,92.83K,-0.76%
25.04.2013,624.50,618.00,627.00,617.50,79.93K,1.01%
24.04.2013,618.25,614.00,621.00,610.00,104.69K,0.69%
23.04.2013,614.00,625.00,625.25,613.25,103.10K,-1.52%
22.04.2013,623.50,629.75,630.00,618.25,80.52K,-1.50%
19.04.2013,633.00,629.75,636.00,627.00,81.81K,0.52%
18.04.2013,629.75,640.00,645.00,628.50,123.09K,-1.79%
17.04.2013,641.25,640.00,645.00,635.50,95.41K,0.08%
16.04.2013,640.75,626.00,641.75,621.75,89.79K,2.03%
15.04.2013,628.00,642.00,642.50,626.00,71.44K,-2.07%
